Team,Game,Opp Team,GP,W,L,T,OT,P,GF,GA,SF,SA,PPG,PP Opp,PP%,TS,PPGA,PK%,FOW,FOL,FOW%
Nashville Predators,2015/01/13  vs. VAN,VAN,1,1,0,0,0,2,5,1,30,31,2,6,33.3,2,0,100,31,27,53.4
Nashville Predators,2015/03/31  vs. VAN,VAN,1,0,0,0,1,1,4,4,38,25,2,7,28.6,3,1,66.7,43,35,55.1
Nashville Predators,2014/10/17  @ WPG,WPG,1,1,0,0,0,2,2,0,27,31,0,4,0,3,0,100,27,26,50.9
Nashville Predators,2014/11/04  @ WPG,WPG,1,0,1,0,0,0,1,3,24,26,0,4,0,4,2,50,36,36,50
Nashville Predators,2014/11/15  vs. WPG,WPG,1,1,0,0,0,2,2,1,29,22,0,4,0,0,0,0,43,22,66.1
Nashville Predators,2015/02/12  vs. WPG,WPG,1,1,0,0,0,2,3,1,26,33,2,6,33.3,5,1,80,33,30,52.4
Nashville Predators,2015/03/07  vs. WPG,WPG,1,0,1,0,0,0,1,3,21,26,0,2,0,2,0,100,39,25,60.9
Nashville Predators,2015/01/16  vs. WSH,WSH,1,1,0,0,0,2,4,3,30,34,1,4,25,3,2,33.3,25,43,36.8
Nashville Predators,2015/03/28  @ WSH,WSH,1,1,0,0,0,2,4,3,27,28,0,3,0,3,0,100,36,30,54.5
New Jersey Devils,2015/01/16  @ ANA,ANA,1,0,1,0,0,0,1,5,15,40,1,2,50,3,1,66.7,28,35,44.4
New Jersey Devils,2015/03/29  vs. ANA,ANA,1,0,1,0,0,0,1,2,27,25,0,2,0,1,0,100,25,34,42.4
New Jersey Devils,2015/02/23  vs. ARI,ARI,1,1,0,0,0,2,3,0,28,38,0,2,0,4,0,100,35,28,55.6
New Jersey Devils,2015/03/14  @ ARI,ARI,1,1,0,0,0,2,4,1,29,31,1,3,33.3,1,0,100,25,25,50
New Jersey Devils,2014/11/10  @ BOS,BOS,1,0,1,0,0,0,2,4,28,23,0,0,0,1,1,0,23,28,45.1
New Jersey Devils,2015/01/08  @ BOS,BOS,1,0,1,0,0,0,0,3,14,43,0,1,0,3,1,66.7,21,34,38.2
New Jersey Devils,2015/02/27  vs. BOS,BOS,1,0,0,0,1,1,2,3,31,34,1,2,50,2,0,100,20,25,44.4
New Jersey Devils,2015/01/06  vs. BUF,BUF,1,1,0,0,0,2,4,1,28,21,0,2,0,2,1,50,27,23,54
New Jersey Devils,2015/02/17  vs. BUF,BUF,1,1,0,0,0,2,1,1,35,25,1,4,25,3,0,100,28,35,44.4
New Jersey Devils,2015/03/20  @ BUF,BUF,1,1,0,0,0,2,3,1,27,29,0,2,0,4,1,75,25,21,54.3
New Jersey Devils,2014/12/08  @ CAR,CAR,1,1,0,0,0,2,2,1,16,40,1,2,50,4,0,100,28,27,50.9
New Jersey Devils,2014/12/23  vs. CAR,CAR,1,0,0,0,1,1,1,1,19,33,0,3,0,2,0,100,31,24,56.4
New Jersey Devils,2015/02/21  vs. CAR,CAR,1,1,0,0,0,2,3,1,19,32,0,3,0,2,0,100,23,36,39
New Jersey Devils,2015/03/28  @ CAR,CAR,1,0,1,0,0,0,1,3,22,32,1,1,100,3,0,100,23,44,34.3
New Jersey Devils,2014/11/01  vs. CBJ,CBJ,1,1,0,0,0,2,3,2,29,34,2,6,33.3,4,1,75,32,28,53.3
New Jersey Devils,2015/02/28  @ CBJ,CBJ,1,1,0,0,0,2,2,0,19,33,0,4,0,3,0,100,17,33,34
New Jersey Devils,2015/03/06  vs. CBJ,CBJ,1,0,1,0,0,0,2,3,23,24,1,5,20,2,0,100,26,36,41.9
New Jersey Devils,2015/03/31  @ CBJ,CBJ,1,0,0,0,1,1,2,3,26,31,1,2,50,4,1,75,17,29,37
New Jersey Devils,2014/11/22  @ CGY,CGY,1,0,0,0,1,1,4,4,29,37,1,2,50,6,1,83.3,30,38,44.1
New Jersey Devils,2015/02/25  vs. CGY,CGY,1,0,1,0,0,0,1,3,27,26,0,3,0,2,1,50,24,23,51.1
New Jersey Devils,2014/12/09  vs. CHI,CHI,1,0,0,0,1,1,2,2,24,39,0,1,0,3,0,100,29,32,47.5
New Jersey Devils,2015/02/13  @ CHI,CHI,1,0,1,0,0,0,1,3,26,35,0,2,0,4,1,75,23,25,47.9
New Jersey Devils,2014/11/15  vs. COL,COL,1,0,1,0,0,0,2,3,25,29,0,2,0,3,0,100,29,29,50
New Jersey Devils,2015/03/12  @ COL,COL,1,0,0,0,1,1,1,1,24,29,0,2,0,3,0,100,24,29,45.3
New Jersey Devils,2014/10/24  vs. DAL,DAL,1,0,0,0,1,1,2,2,27,37,0,0,0,2,1,50,35,36,49.3
New Jersey Devils,2014/12/13  @ DAL,DAL,1,0,1,0,0,0,3,4,31,36,1,2,50,2,0,100,27,40,40.3
New Jersey Devils,2014/11/07  @ DET,DET,1,0,1,0,0,0,2,4,17,31,0,3,0,4,2,50,25,34,42.4
New Jersey Devils,2014/11/28  vs. DET,DET,1,0,0,0,1,1,4,4,25,32,2,4,50,4,2,50,27,47,36.5
New Jersey Devils,2014/12/31  @ DET,DET,1,0,1,0,0,0,1,3,13,28,0,3,0,4,0,100,20,27,42.6
New Jersey Devils,2014/11/21  @ EDM,EDM,1,1,0,0,0,2,2,0,26,29,0,2,0,4,0,100,31,27,53.4
New Jersey Devils,2015/02/09  vs. EDM,EDM,1,0,1,0,0,0,1,2,14,24,0,1,0,3,1,66.7,19,30,38.8
New Jersey Devils,2014/10/11  @ FLA,FLA,1,1,0,0,0,2,5,1,24,29,2,5,40,8,1,87.5,25,27,48.1
New Jersey Devils,2015/01/31  vs. FLA,FLA,1,1,0,0,0,2,3,1,14,27,1,3,33.3,2,0,100,36,24,60
New Jersey Devils,2015/04/11  @ FLA,FLA,1,0,1,0,0,0,2,3,33,27,0,1,0,3,1,66.7,23,31,42.6
New Jersey Devils,2015/01/14  @ LAK,LAK,1,1,0,0,0,2,5,3,20,26,2,4,50,4,0,100,27,27,50
New Jersey Devils,2015/03/23  vs. LAK,LAK,1,0,1,0,0,0,1,3,20,33,0,1,0,3,1,66.7,26,28,48.1
New Jersey Devils,2014/11/11  vs. MIN,MIN,1,1,0,0,0,2,3,1,23,24,1,7,14.3,4,0,100,25,33,43.1
New Jersey Devils,2015/03/10  @ MIN,MIN,1,0,1,0,0,0,2,6,32,38,0,0,0,4,1,75,28,31,47.4
New Jersey Devils,2015/01/02  vs. MTL,MTL,1,0,1,0,0,0,2,4,24,26,0,3,0,4,1,75,27,29,48.2
New Jersey Devils,2015/02/07  @ MTL,MTL,1,0,1,0,0,0,2,6,23,44,0,1,0,3,3,0,24,44,35.3
New Jersey Devils,2015/04/03  vs. MTL,MTL,1,1,0,0,0,2,2,2,18,33,0,1,0,6,1,83.3,30,30,50
New Jersey Devils,2015/02/14  @ NSH,NSH,1,0,1,0,0,0,1,3,22,38,1,2,50,2,0,100,28,38,42.4
New Jersey Devils,2015/03/03  vs. NSH,NSH,1,1,0,0,0,2,3,1,23,34,1,2,50,3,0,100,22,29,43.1
New Jersey Devils,2014/11/29  @ NYI,NYI,1,0,1,0,0,0,1,3,35,28,0,4,0,4,0,100,33,29,53.2
New Jersey Devils,2014/12/15  @ NYI,NYI,1,0,0,0,1,1,2,2,28,33,1,2,50,3,0,100,24,30,44.4
New Jersey Devils,2015/01/09  vs. NYI,NYI,1,0,0,0,1,1,2,3,23,31,0,1,0,4,0,100,25,37,40.3
New Jersey Devils,2015/03/21  vs. NYI,NYI,1,0,1,0,0,0,0,3,26,30,0,1,0,1,0,100,24,24,50
New Jersey Devils,2014/10/21  vs. NYR,NYR,1,0,0,0,1,1,3,4,31,25,3,5,60,3,2,33.3,33,27,55
New Jersey Devils,2014/12/27  @ NYR,NYR,1,0,1,0,0,0,1,3,20,28,0,4,0,3,1,66.7,29,24,54.7
New Jersey Devils,2015/04/04  @ NYR,NYR,1,0,1,0,0,0,1,6,36,32,0,4,0,1,0,100,27,36,42.9
New Jersey Devils,2015/04/07  vs. NYR,NYR,1,0,1,0,0,0,2,4,21,40,1,2,50,7,1,85.7,33,26,55.9
New Jersey Devils,2014/10/25  @ OTT,OTT,1,1,0,0,0,2,3,2,29,35,2,5,40,4,2,50,30,32,48.4
New Jersey Devils,2014/12/17  vs. OTT,OTT,1,0,1,0,0,0,0,2,34,16,0,5,0,2,1,50,24,21,53.3
New Jersey Devils,2015/02/03  vs. OTT,OTT,1,1,0,0,0,2,2,1,19,20,0,3,0,1,0,100,25,22,53.2
New Jersey Devils,2014/10/09  @ PHI,PHI,1,1,0,0,0,2,6,4,26,39,0,3,0,5,2,60,24,32,42.9
New Jersey Devils,2014/12/11  @ PHI,PHI,1,0,1,0,0,0,1,4,18,36,1,2,50,5,1,80,24,37,39.3
New Jersey Devils,2015/01/03  vs. PHI,PHI,1,1,0,0,0,2,5,2,18,20,1,3,33.3,2,1,50,26,27,49.1
New Jersey Devils,2015/03/08  vs. PHI,PHI,1,1,0,0,0,2,5,2,21,27,1,4,25,3,0,100,28,33,45.9
New Jersey Devils,2014/10/28  @ PIT,PIT,1,0,1,0,0,0,3,8,19,33,0,3,0,7,3,57.1,22,33,40
New Jersey Devils,2014/12/02  @ PIT,PIT,1,0,1,0,0,0,0,1,29,23,0,4,0,2,0,100,23,30,43.4
New Jersey Devils,2014/12/29  vs. PIT,PIT,1,1,0,0,0,2,3,1,27,28,1,3,33.3,3,0,100,22,18,55
New Jersey Devils,2015/01/30  vs. PIT,PIT,1,0,0,0,1,1,1,2,14,43,0,2,0,3,1,66.7,29,30,49.2
New Jersey Devils,2015/03/17  vs. PIT,PIT,1,1,0,0,0,2,2,0,19,35,0,2,0,0,0,0,30,27,52.6
New Jersey Devils,2014/10/18  vs. SJS,SJS,1,0,1,0,0,0,2,4,37,32,0,3,0,4,2,50,33,38,46.5
New Jersey Devils,2015/01/19  @ SJS,SJS,1,1,0,0,0,2,5,2,34,36,1,3,33.3,4,0,100,35,31,53
New Jersey Devils,2014/11/04  vs. STL,STL,1,0,1,0,0,0,0,1,26,23,0,3,0,3,1,66.7,25,29,46.3
New Jersey Devils,2014/11/06  @ STL,STL,1,0,1,0,0,0,3,4,27,29,0,3,0,3,2,33.3,26,28,48.1
New Jersey Devils,2014/10/14  @ TBL,TBL,1,1,0,0,0,2,2,1,25,27,1,4,25,4,0,100,26,24,52
New Jersey Devils,2014/12/19  vs. TBL,TBL,1,1,0,0,0,2,2,2,18,28,1,3,33.3,5,0,100,36,28,56.3
New Jersey Devils,2015/04/09  @ TBL,TBL,1,0,0,0,1,1,3,4,24,31,1,3,33.3,8,3,62.5,29,22,56.9
New Jersey Devils,2014/12/04  @ TOR,TOR,1,1,0,0,0,2,5,3,26,32,2,3,66.7,2,1,50,22,38,36.7
New Jersey Devils,2015/01/28  vs. TOR,TOR,1,1,0,0,0,2,1,1,23,30,0,3,0,5,0,100,36,31,53.7
New Jersey Devils,2015/02/06  vs. TOR,TOR,1,1,0,0,0,2,4,1,17,34,0,1,0,2,1,50,23,22,51.1
New Jersey Devils,2014/11/25  @ VAN,VAN,1,0,1,0,0,0,0,2,20,36,0,0,0,2,0,100,24,27,47.1
New Jersey Devils,2015/02/20  vs. VAN,VAN,1,1,0,0,0,2,4,2,27,23,1,3,33.3,3,0,100,32,23,58.2
New Jersey Devils,2014/10/30  vs. WPG,WPG,1,1,0,0,0,2,1,1,28,25,0,1,0,2,0,100,32,26,55.2
New Jersey Devils,2014/11/18  @ WPG,WPG,1,0,1,0,0,0,1,3,22,34,1,2,50,5,0,100,17,26,39.5
New Jersey Devils,2014/10/16  @ WSH,WSH,1,0,1,0,0,0,2,6,28,33,0,3,0,5,1,80,37,32,53.6
New Jersey Devils,2014/11/14  @ WSH,WSH,1,1,0,0,0,2,1,0,28,30,0,3,0,4,0,100,29,30,49.2
New Jersey Devils,2014/12/06  vs. WSH,WSH,1,0,1,0,0,0,1,4,34,29,0,2,0,2,1,50,34,34,50
New Jersey Devils,2014/12/20  vs. WSH,WSH,1,0,1,0,0,0,0,4,21,21,0,3,0,3,0,100,28,28,50
New Jersey Devils,2015/03/26  @ WSH,WSH,1,0,0,0,1,1,2,3,31,24,0,1,0,1,0,100,26,31,45.6
New York Islanders,2014/11/05  @ ANA,ANA,1,1,0,0,0,2,3,2,36,34,2,3,66.7,2,1,50,33,40,45.2
New York Islanders,2015/03/28  vs. ANA,ANA,1,0,1,0,0,0,2,3,31,24,0,4,0,0,0,0,14,30,31.8
New York Islanders,2014/11/08  @ ARI,ARI,1,1,0,0,0,2,1,0,33,19,0,3,0,5,0,100,27,27,50
New York Islanders,2015/02/24  vs. ARI,ARI,1,1,0,0,0,2,5,1,39,28,0,1,0,3,0,100,30,28,51.7
New York Islanders,2014/10/23  @ BOS,BOS,1,1,0,0,0,2,3,2,38,32,0,1,0,1,0,100,24,36,40
New York Islanders,2015/01/29  vs. BOS,BOS,1,0,1,0,0,0,2,5,45,33,0,2,0,1,1,0,26,30,46.4
New York Islanders,2015/02/07  @ BOS,BOS,1,0,1,0,0,0,1,2,40,36,1,4,25,3,1,66.7,23,41,35.9
New York Islanders,2014/12/27  @ BUF,BUF,1,0,0,0,1,1,3,3,36,26,0,2,0,3,0,100,23,41,35.9
New York Islanders,2015/02/08  @ BUF,BUF,1,1,0,0,0,2,3,2,31,10,1,2,50,3,0,100,27,21,56.3
New York Islanders,2015/04/04  vs. BUF,BUF,1,1,0,0,0,2,3,0,36,21,1,2,50,4,0,100,23,20,53.5
New York Islanders,2014/10/10  @ CAR,CAR,1,1,0,0,0,2,5,3,26,24,2,3,66.7,5,2,60,26,33,44.1
New York Islanders,2014/10/11  vs. CAR,CAR,1,1,0,0,0,2,4,3,31,24,2,5,40,4,2,50,31,25,55.4
New York Islanders,2015/02/17  @ CAR,CAR,1,1,0,0,0,2,4,1,30,38,1,2,50,2,0,100,23,28,45.1
New York Islanders,2015/02/28  vs. CAR,CAR,1,0,1,0,0,0,3,5,24,41,0,1,0,5,2,60,26,32,44.8
New York Islanders,2015/01/10  @ CBJ,CBJ,1,1,0,0,0,2,5,2,40,18,0,6,0,3,1,66.7,25,26,49
New York Islanders,2015/02/14  vs. CBJ,CBJ,1,1,0,0,0,2,6,3,46,37,0,4,0,4,0,100,30,35,46.2
New York Islanders,2015/04/02  @ CBJ,CBJ,1,0,0,0,1,1,3,3,28,39,0,2,0,2,0,100,30,32,48.4
New York Islanders,2015/04/11  vs. CBJ,CBJ,1,0,0,0,1,1,4,4,52,37,0,3,0,3,1,66.7,36,31,53.7
New York Islanders,2015/01/02  @ CGY,CGY,1,1,0,0,0,2,2,1,24,23,1,2,50,3,0,100,37,29,56.1
New York Islanders,2015/02/27  vs. CGY,CGY,1,1,0,0,0,2,2,1,39,27,1,3,33.3,2,0,100,26,24,52
New York Islanders,2014/12/13  vs. CHI,CHI,1,1,0,0,0,2,3,2,41,25,1,3,33.3,1,0,100,21,30,41.2
New York Islanders,2015/03/17  @ CHI,CHI,1,0,1,0,0,0,1,4,39,30,0,2,0,1,0,100,26,33,44.1
New York Islanders,2014/10/30  @ COL,COL,1,0,1,0,0,0,0,5,40,23,0,6,0,2,1,50,30,35,46.2
New York Islanders,2014/11/11  vs. COL,COL,1,1,0,0,0,2,6,0,46,20,1,6,16.7,3,0,100,35,32,52.2
New York Islanders,2014/10/25  vs. DAL,DAL,1,1,0,0,0,2,7,5,29,31,0,2,0,5,1,80,36,28,56.3
New York Islanders,2015/03/03  @ DAL,DAL,1,0,0,0,1,1,2,3,37,35,0,3,0,5,0,100,30,39,43.5
New York Islanders,2014/12/19  @ DET,DET,1,1,0,0,0,2,2,1,32,18,0,3,0,2,0,100,28,24,53.8
New York Islanders,2015/01/31  @ DET,DET,1,0,1,0,0,0,1,4,23,19,1,4,25,4,2,50,33,21,61.1
New York Islanders,2015/03/29  vs. DET,DET,1,1,0,0,0,2,5,4,27,25,3,4,75,3,1,66.7,31,24,56.4
New York Islanders,2015/01/04  @ EDM,EDM,1,0,1,0,0,0,2,5,33,23,2,4,50,2,0,100,30,29,50.8
New York Islanders,2015/02/10  vs. EDM,EDM,1,1,0,0,0,2,3,2,28,36,0,2,0,3,2,33.3,37,25,59.7
New York Islanders,2014/11/14  @ FLA,FLA,1,1,0,0,0,2,3,3,34,38,0,3,0,6,1,83.3,26,39,40
New York Islanders,2015/02/03  vs. FLA,FLA,1,0,1,0,0,0,2,4,34,30,1,3,33.3,2,1,50,33,27,55
New York Islanders,2015/03/07  @ FLA,FLA,1,0,0,0,1,1,3,3,28,18,1,3,33.3,1,0,100,33,31,51.6
New York Islanders,2014/11/06  @ LAK,LAK,1,1,0,0,0,2,1,1,26,29,1,5,20,4,0,100,22,33,40
New York Islanders,2015/03/26  vs. LAK,LAK,1,0,1,0,0,0,2,3,27,37,1,2,50,2,0,100,21,30,41.2
New York Islanders,2014/12/09  @ MIN,MIN,1,0,1,0,0,0,4,5,19,30,1,5,20,5,1,80,20,44,31.3
New York Islanders,2015/03/24  vs. MIN,MIN,1,0,0,0,1,1,1,1,38,32,0,1,0,1,0,100,36,21,63.1
New York Islanders,2014/12/23  vs. MTL,MTL,1,0,1,0,0,0,1,3,38,21,0,2,0,3,0,100,28,27,50.9
New York Islanders,2015/01/17  @ MTL,MTL,1,0,1,0,0,0,4,6,31,35,1,3,33.3,4,2,50,30,37,44.8
New York Islanders,2015/03/14  vs. MTL,MTL,1,0,1,0,0,0,1,3,36,30,1,5,20,4,0,100,35,30,53.8
New York Islanders,2014/11/29  vs. NJD,NJD,1,1,0,0,0,2,3,1,28,35,0,4,0,4,0,100,29,33,46.8
New York Islanders,2014/12/15  vs. NJD,NJD,1,1,0,0,0,2,2,2,33,28,0,3,0,2,1,50,30,24,55.6
New York Islanders,2015/01/09  @ NJD,NJD,1,1,0,0,0,2,3,2,31,23,0,4,0,1,0,100,37,25,59.7
New York Islanders,2015/03/21  @ NJD,NJD,1,1,0,0,0,2,3,0,30,26,0,1,0,1,0,100,24,24,50
New York Islanders,2015/02/19  vs. NSH,NSH,1,1,0,0,0,2,5,2,40,32,1,5,20,3,0,100,29,38,43.3
New York Islanders,2015/03/05  @ NSH,NSH,1,1,0,0,0,2,4,3,26,31,1,2,50,1,0,100,23,30,43.4
New York Islanders,2014/10/14  @ NYR,NYR,1,1,0,0,0,2,6,3,27,43,1,4,25,3,0,100,29,32,47.5
New York Islanders,2015/01/13  @ NYR,NYR,1,1,0,0,0,2,3,0,44,27,0,1,0,1,0,100,32,27,54.2
New York Islanders,2015/01/27  vs. NYR,NYR,1,1,0,0,0,2,4,1,38,41,1,3,33.3,3,1,66.7,38,24,61.3
New York Islanders,2015/02/16  vs. NYR,NYR,1,0,1,0,0,0,5,6,43,42,0,3,0,2,0,100,35,27,56.5
New York Islanders,2015/03/10  vs. NYR,NYR,1,0,1,0,0,0,1,2,30,22,0,4,0,4,0,100,32,23,58.2
New York Islanders,2014/12/02  vs. OTT,OTT,1,1,0,0,0,2,3,2,28,18,0,2,0,1,0,100,27,24,52.9
New York Islanders,2014/12/04  @ OTT,OTT,1,1,0,0,0,2,2,1,25,21,1,3,33.3,3,1,66.7,26,32,44.8
New York Islanders,2015/03/13  vs. OTT,OTT,1,0,1,0,0,0,1,2,35,28,0,3,0,1,0,100,44,26,62.8
New York Islanders,2014/11/24  vs. PHI,PHI,1,1,0,0,0,2,0,0,46,21,0,3,0,2,0,100,32,34,48.5
New York Islanders,2015/01/19  vs. PHI,PHI,1,1,0,0,0,2,7,4,41,29,1,4,25,3,1,66.7,26,35,42.6
New York Islanders,2015/02/05  @ PHI,PHI,1,1,0,0,0,2,2,2,30,18,0,1,0,1,0,100,27,31,46.6
New York Islanders,2015/04/07  @ PHI,PHI,1,0,1,0,0,0,4,5,40,27,1,5,20,3,1,66.7,34,32,51.5
New York Islanders,2014/10/18  @ PIT,PIT,1,0,1,0,0,0,1,3,35,38,0,7,0,4,2,50,29,34,46
New York Islanders,2014/11/21  @ PIT,PIT,1,1,0,0,0,2,4,4,35,30,0,1,0,0,0,0,27,26,50.9
New York Islanders,2014/11/22  vs. PIT,PIT,1,1,0,0,0,2,4,1,35,28,1,2,50,1,0,100,36,23,61
New York Islanders,2015/01/16  vs. PIT,PIT,1,1,0,0,0,2,6,3,35,24,1,3,33.3,2,2,0,30,30,50
New York Islanders,2015/04/10  @ PIT,PIT,1,1,0,0,0,2,3,1,26,38,0,1,0,2,0,100,18,32,36
New York Islanders,2014/10/16  vs. SJS,SJS,1,1,0,0,0,2,3,3,45,23,1,2,50,1,1,0,35,38,47.9
New York Islanders,2014/11/01  @ SJS,SJS,1,0,1,0,0,0,1,3,20,31,0,3,0,1,1,0,31,34,47.7
New York Islanders,2014/12/06  vs. STL,STL,1,0,1,0,0,0,4,6,27,40,2,5,40,5,3,40,39,38,50.6
New York Islanders,2014/12/11  @ STL,STL,1,0,1,0,0,0,3,6,28,33,0,3,0,2,2,0,30,41,42.3
New York Islanders,2014/11/15  @ TBL,TBL,1,0,1,0,0,0,2,5,27,28,0,4,0,3,1,66.7,24,33,42.1
New York Islanders,2014/11/18  vs. TBL,TBL,1,1,0,0,0,2,5,2,36,28,1,6,16.7,3,0,100,31,21,59.6
New York Islanders,2014/12/20  vs. TBL,TBL,1,1,0,0,0,2,3,1,48,21,0,3,0,2,0,100,27,20,57.4
New York Islanders,2014/10/21  vs. TOR,TOR,1,0,1,0,0,0,2,5,36,28,1,6,16.7,4,0,100,24,37,39.3
New York Islanders,2015/02/12  vs. TOR,TOR,1,1,0,0,0,2,3,2,41,34,0,2,0,2,0,100,32,29,52.5
New York Islanders,2015/03/09  @ TOR,TOR,1,1,0,0,0,2,4,3,43,25,1,5,20,4,0,100,31,39,44.3
New York Islanders,2015/01/06  @ VAN,VAN,1,0,1,0,0,0,2,3,23,20,0,3,0,2,0,100,35,20,63.6
New York Islanders,2015/02/22  vs. VAN,VAN,1,0,1,0,0,0,0,4,37,24,0,5,0,3,2,33.3,29,25,53.7
New York Islanders,2014/10/28  vs. WPG,WPG,1,0,1,0,0,0,3,4,21,30,2,5,40,4,2,50,33,25,56.9
New York Islanders,2014/12/31  @ WPG,WPG,1,1,0,0,0,2,5,2,33,23,2,7,28.6,4,1,75,29,30,49.2
New York Islanders,2014/11/26  vs. WSH,WSH,1,1,0,0,0,2,3,2,35,27,2,3,66.7,2,2,0,29,34,46
New York Islanders,2014/11/28  @ WSH,WSH,1,0,1,0,0,0,2,5,28,27,0,2,0,2,1,50,21,34,38.2
New York Islanders,2014/12/29  vs. WSH,WSH,1,1,0,0,0,2,4,3,39,26,2,7,28.6,4,0,100,33,28,54.1
New York Islanders,2015/02/21  @ WSH,WSH,1,0,0,0,1,1,2,2,32,27,0,1,0,1,0,100,34,38,47.2
New York Rangers,2015/01/07  @ ANA,ANA,1,1,0,0,0,2,4,1,30,25,0,1,0,3,1,66.7,25,36,41
New York Rangers,2015/03/22  vs. ANA,ANA,1,1,0,0,0,2,7,2,29,38,1,2,50,1,0,100,26,37,41.3
New York Rangers,2015/02/14  @ ARI,ARI,1,1,0,0,0,2,5,1,32,35,0,0,0,3,0,100,25,25,50
New York Rangers,2015/02/26  vs. ARI,ARI,1,1,0,0,0,2,4,3,38,40,2,3,66.7,5,2,60,25,43,36.8
New York Rangers,2015/01/15  @ BOS,BOS,1,0,1,0,0,0,0,3,30,32,0,3,0,3,0,100,34,40,45.9
New York Rangers,2015/02/04  vs. BOS,BOS,1,1,0,0,0,2,3,2,25,20,0,2,0,2,0,100,15,30,33.3
New York Rangers,2015/03/28  @ BOS,BOS,1,0,1,0,0,0,2,4,32,30,0,0,0,1,0,100,28,42,40
New York Rangers,2015/01/03  vs. BUF,BUF,1,1,0,0,0,2,6,1,39,25,3,4,75,3,0,100,23,36,39
New York Rangers,2015/02/20  @ BUF,BUF,1,1,0,0,0,2,3,1,43,25,0,4,0,3,0,100,43,27,61.4
New York Rangers,2015/03/14  @ BUF,BUF,1,1,0,0,0,2,2,0,33,20,0,3,0,3,0,100,34,19,64.1
New York Rangers,2014/10/16  vs. CAR,CAR,1,1,0,0,0,2,1,1,34,30,0,5,0,3,0,100,23,44,34.3
New York Rangers,2014/12/20  @ CAR,CAR,1,1,0,0,0,2,2,2,34,20,1,2,50,4,0,100,27,35,43.5
New York Rangers,2014/12/21  vs. CAR,CAR,1,1,0,0,0,2,1,0,31,18,0,3,0,1,0,100,28,33,45.9
New York Rangers,2015/01/31  vs. CAR,CAR,1,1,0,0,0,2,4,1,37,32,0,1,0,2,0,100,22,25,46.8
New York Rangers,2015/03/21  @ CAR,CAR,1,1,0,0,0,2,2,2,29,30,0,2,0,2,1,50,26,32,44.8
New York Rangers,2014/10/11  @ CBJ,CBJ,1,0,1,0,0,0,2,5,26,24,0,3,0,4,0,100,30,31,49.2
New York Rangers,2015/01/16  @ CBJ,CBJ,1,1,0,0,0,2,2,1,26,36,0,1,0,3,0,100,26,25,51
New York Rangers,2015/02/22  vs. CBJ,CBJ,1,1,0,0,0,2,3,3,37,30,0,4,0,3,0,100,36,31,53.7
New York Rangers,2015/04/06  vs. CBJ,CBJ,1,1,0,0,0,2,4,3,42,32,0,3,0,3,0,100,39,26,60
New York Rangers,2014/12/16  @ CGY,CGY,1,1,0,0,0,2,5,2,23,31,1,3,33.3,4,1,75,27,33,45
New York Rangers,2015/02/24  vs. CGY,CGY,1,1,0,0,0,2,1,0,29,21,0,2,0,0,0,0,32,33,49.2
New York Rangers,2015/03/08  @ CHI,CHI,1,1,0,0,0,2,1,0,36,29,0,2,0,4,0,100,22,29,43.1
New York Rangers,2015/03/18  vs. CHI,CHI,1,0,1,0,0,0,0,1,25,31,0,2,0,2,0,100,37,26,58.7
New York Rangers,2014/11/13  vs. COL,COL,1,0,0,0,1,1,3,3,33,29,0,3,0,2,1,50,27,38,41.5
New York Rangers,2015/02/12  @ COL,COL,1,1,0,0,0,2,6,3,31,29,1,2,50,4,0,100,29,37,43.9
New York Rangers,2014/12/29  @ DAL,DAL,1,0,1,0,0,0,2,3,30,27,1,2,50,4,1,75,30,36,45.5
New York Rangers,2015/02/08  vs. DAL,DAL,1,0,0,0,1,1,2,3,36,25,1,3,33.3,3,1,66.7,28,41,40.6
New York Rangers,2014/11/05  vs. DET,DET,1,1,0,0,0,2,4,3,30,28,2,3,66.7,5,2,60,29,28,50.9
New York Rangers,2014/12/06  @ DET,DET,1,0,1,0,0,0,2,3,29,34,0,7,0,3,0,100,23,33,41.1
New York Rangers,2015/03/04  @ DET,DET,1,0,0,0,1,1,1,2,40,31,1,3,33.3,2,1,50,25,33,43.1
New York Rangers,2014/11/09  vs. EDM,EDM,1,0,1,0,0,0,1,3,21,33,0,1,0,3,0,100,29,39,42.6
New York Rangers,2014/12/14  @ EDM,EDM,1,1,0,0,0,2,2,0,22,16,0,1,0,2,0,100,23,21,52.3
New York Rangers,2014/12/31  @ FLA,FLA,1,1,0,0,0,2,5,2,34,20,1,2,50,3,1,66.7,24,31,43.6
New York Rangers,2015/02/02  vs. FLA,FLA,1,1,0,0,0,2,6,3,38,36,1,3,33.3,2,1,50,28,31,47.4
New York Rangers,2015/03/15  vs. FLA,FLA,1,1,0,0,0,2,2,1,34,39,0,2,0,3,0,100,26,36,41.9
New York Rangers,2015/01/08  @ LAK,LAK,1,1,0,0,0,2,4,3,26,31,2,4,50,4,0,100,27,31,46.6
New York Rangers,2015/03/24  vs. LAK,LAK,1,0,1,0,0,0,2,4,36,35,0,1,0,2,0,100,30,34,46.9
New York Rangers,2014/10/27  vs. MIN,MIN,1,1,0,0,0,2,5,4,20,30,0,1,0,4,0,100,30,17,63.8
New York Rangers,2015/04/02  @ MIN,MIN,1,1,0,0,0,2,3,2,26,28,1,6,16.7,2,0,100,21,37,36.2
